"folioviv","foliohog","numren","sexo","edad","disc1","hablaind","alfabetism","asis_esc"
"1460029421","1","01","1",48,"8","2","1","2"
"1460029421","1","02","2",46,"8","2","1","2"
"1460029421","1","03","1",11,"8","2","1","1"
"1460029422","1","01","1",28,"8","2","1","2"
"1460029422","1","02","2",27,"8","2","1","2"
"1460029422","1","03","2",6,"8","2","2","1"
"1460029422","1","04","2",5,"8","2","2","1"
"1460029423","1","01","2",63,"8","2","1","2"
"1460029423","1","02","1",35,"8","2","1","2"
"1460029423","1","03","1",34,"8","2","1","2"
"1460029423","1","04","1",37,"&","2","2","2"
"1460029813","1","01","1",88,"1","2","2","2"
"1460029813","1","02","1",47,"8","2","1","2"
"1460029813","1","03","2",48,"8","2","1","2"
"1460029813","1","04","1",23,"8","2","1","2"
"1460029813","1","05","1",15,"8","2","1","2"
"1460029813","1","06","1",13,"8","2","1","1"
"1460029814","1","01","1",48,"8","2","1","2"
"1460029814","1","02","2",46,"8","2","1","2"
"1460029814","1","03","2",21,"8","2","1","2"
"1460029814","1","04","1",16,"8","2","1","1"
"1460029815","1","01","1",66,"1","2","1","2"
"1460029815","1","02","2",57,"1","2","1","2"
"1460029815","1","03","2",30,"8","2","1","2"
"1460029815","1","04","1",28,"8","2","1","2"
"1460029816","1","01","2",43,"8","2","1","2"
"1460029816","1","02","1",22,"8","2","1","2"
"1460029816","1","03","2",18,"8","2","1","2"
"1460029816","1","04","1",13,"8","2","1","1"
"1460029816","1","05","2",8,"8","2","1","1"
"1460029816","1","06","1",2,"8","","",""
"1460029817","1","01","1",41,"8","2","1","2"
"1460029817","1","02","2",31,"8","2","1","2"
"1460029817","1","03","1",10,"8","2","1","1"
"1460029817","1","04","1",8,"8","2","1","1"
"1460029817","1","05","1",4,"8","2","2","1"
"1460029817","1","06","1",3,"8","2","2","2"
"1460029818","1","01","1",38,"8","2","1","2"
"1460029818","1","02","2",36,"8","2","1","2"
"1460029818","1","03","2",15,"8","2","1","2"
"1460029818","1","04","2",12,"8","2","1","1"
"1460029818","1","05","1",3,"8","2","2","2"
"1460029818","1","06","1",13,"8","2","1","1"
"1460029907","1","01","2",56,"8","2","2","2"
"1460029907","1","02","2",97,"1","2","2","2"
"1460029907","2","01","1",19,"8","2","1","2"
"1460029907","2","02","2",23,"8","2","1","2"
"1460029907","2","03","1",0,"8","","",""
"1460029907","3","01","1",20,"8","2","1","2"
"1460029907","3","02","2",16,"8","2","1","1"
"1460029908","1","01","1",34,"8","2","1","2"
"1460029908","1","02","2",32,"8","2","1","2"
"1460029908","1","03","2",11,"8","2","1","1"
"1460029909","1","01","2",45,"8","2","1","2"
"1460029909","1","02","1",25,"8","2","1","2"
"1460029909","1","03","2",20,"8","2","1","2"
"1460029909","1","04","1",11,"1","2","1","1"
"1460029910","1","01","1",74,"8","2","2","2"
"1460029910","1","02","2",66,"8","2","1","2"
"1460029910","1","03","1",33,"8","2","1","2"
"1460029911","1","01","1",47,"8","2","1","2"
"1460029911","1","02","2",48,"8","2","2","2"
"1460029911","1","03","1",21,"8","2","1","2"
"1460029911","1","04","2",15,"8","2","1","1"
"1460029912","1","01","1",44,"8","2","1","2"
"1460029912","1","02","2",41,"8","2","1","2"
"1460029912","1","03","1",22,"8","2","1","2"
"1460035001","1","01","1",53,"1","2","1","2"
"1460035001","1","02","2",49,"8","2","1","2"
"1460035001","1","03","1",17,"1","2","1","2"
"1460035001","1","04","2",16,"8","2","1","1"
"1460035002","1","01","2",59,"8","2","1","2"
"1460035002","1","02","1",30,"8","2","1","2"
"1460035002","1","03","2",32,"8","2","1","2"
"1460035002","1","04","1",13,"8","2","1","1"
"1460035002","1","05","1",9,"8","2","1","1"
"1460035003","1","01","1",54,"1","2","1","2"
"1460035003","1","02","1",26,"8","2","1","2"
"1460035004","1","01","2",38,"8","2","1","2"
"1460035004","1","02","2",5,"8","2","2","1"
"1460035004","1","03","1",12,"7","2","1","1"
"1460035005","1","01","1",45,"8","2","1","2"
"1460035005","1","02","2",43,"8","2","1","2"
"1460035005","1","03","2",18,"8","2","1","1"
"1460035005","1","04","2",10,"8","2","1","1"
"1460035006","1","01","1",32,"8","2","1","2"
"1460035006","1","02","2",26,"8","2","1","2"
"1460035006","1","03","2",9,"8","2","1","1"
"1460035006","1","04","1",6,"8","2","2","1"
"1460035219","1","01","1",41,"8","2","1","2"
"1460035219","1","02","2",30,"8","2","1","1"
"1460035219","1","03","1",8,"8","2","1","1"
"1460035219","1","04","2",4,"8","2","2","1"
"1460035220","1","01","1",73,"1","2","1","2"
"1460035220","1","02","2",65,"4","2","1","2"
"1460035220","1","03","2",20,"8","2","1","2"
"1460035220","1","04","1",10,"8","2","1","1"
"1460035221","1","01","2",47,"8","2","1","2"
"1460035221","1","02","1",49,"8","2","1","2"
"1460035221","1","03","2",46,"8","2","1","2"
"1460035222","1","01","1",47,"8","2","1","2"
"1460035222","1","02","2",42,"8","2","1","2"
"1460035222","1","03","2",16,"8","2","1","2"
"1460035222","1","04","1",12,"8","2","1","1"
"1460035222","1","05","1",10,"8","2","1","1"
"1460035223","1","01","1",53,"8","2","1","2"
"1460035223","1","02","2",51,"8","2","2","2"
"1460035224","1","01","1",83,"1","2","1","2"
"1460035224","1","02","2",82,"1","2","1","2"
"1460035224","1","03","2",43,"8","2","1","2"
"1460035607","1","01","1",52,"8","2","1","2"
"1460035607","1","02","2",48,"8","2","1","2"
"1460035607","1","03","2",19,"8","2","1","1"
"1460035607","1","04","1",18,"8","2","1","1"
"1460035607","1","05","2",14,"8","2","1","1"
"1460035607","1","06","2",15,"8","2","1","1"
"1460035607","1","07","1",12,"8","2","1","1"
"1460035608","1","01","1",59,"8","2","1","2"
"1460035608","1","02","2",77,"1","2","1","2"
"1460035608","1","03","2",51,"8","2","1","2"
"1460035608","1","04","1",16,"8","2","1","1"
"1460035608","1","05","2",19,"8","2","1","1"
"1460035609","1","01","1",29,"8","2","1","2"
"1460035609","1","02","2",27,"8","2","1","2"
"1460035609","1","03","2",1,"8","","",""
"1460035611","1","01","2",86,"2","2","1","2"
"1460035612","1","01","1",73,"8","2","2","2"
"1460035612","1","02","2",59,"8","2","1","2"
"1460035713","1","01","1",58,"8","2","2","2"
"1460035713","1","02","2",47,"8","2","1","2"
"1460035713","1","03","1",11,"8","2","1","1"
"1460035714","1","01","2",78,"8","2","1","2"
"1460035715","1","01","2",59,"8","2","1","2"
"1460035715","1","02","1",28,"8","2","1","2"
"1460035715","1","03","2",26,"8","2","1","2"
"1460035716","1","01","2",29,"8","2","1","2"
"1460035716","1","02","1",30,"8","2","1","2"
"1460035716","1","03","1",8,"8","2","1","1"
"1460035716","1","04","2",4,"8","2","1","1"
"1460035717","1","01","2",60,"8","2","1","2"
"1460035717","1","02","1",64,"8","2","1","2"
"1460035717","2","01","1",26,"8","2","1","1"
"1460035717","2","02","2",21,"8","2","1","1"
"1460035717","2","03","1",0,"8","","",""
"1460035718","1","01","2",53,"8","2","1","2"
"1460035718","1","02","1",56,"1","2","1","2"
"1460035718","1","03","2",25,"8","2","1","2"
"1460035718","1","04","1",19,"8","2","1","2"
"1460035718","1","05","2",17,"8","2","1","2"
"1460035718","1","06","2",12,"8","2","1","1"
"1460035718","1","07","1",2,"8","","",""
"1460170307","1","01","2",54,"8","2","1","2"
"1460170308","1","01","2",74,"8","2","1","2"
"1460170308","1","02","2",38,"8","2","1","2"
"1460170309","1","01","1",80,"8","2","1","2"
"1460170309","1","02","2",76,"8","2","1","2"
"1460170310","1","01","1",58,"8","2","1","2"
"1460170310","1","02","2",48,"7","2","2","2"
"1460170310","1","03","1",57,"8","2","2","2"
"1460170311","1","01","1",69,"8","2","1","2"
"1460170311","1","02","2",67,"8","2","1","2"
"1460170311","1","03","2",33,"8","2","1","2"
"1460170311","1","04","1",29,"8","2","1","2"
"1460170311","1","05","2",6,"8","2","2","1"
"1460170311","1","06","2",4,"8","2","2","1"
"1460170312","1","01","1",39,"8","2","1","2"
"1460170312","1","02","2",36,"8","2","1","2"
"1460170312","1","03","1",18,"3","2","1","2"
"1460170312","1","04","2",5,"8","2","2","1"
"1460170501","1","01","1",75,"1","2","1","2"
"1460170501","1","02","2",73,"1","2","1","2"
"1460170502","1","01","2",58,"8","2","1","2"
"1460170502","1","02","2",81,"1","2","1","2"
"1460170503","1","01","2",72,"8","2","1","2"
"1460170503","1","02","2",67,"8","2","1","2"
"1460170504","1","01","1",61,"8","2","1","2"
"1460170504","1","02","2",54,"8","2","1","2"
"1460170505","1","01","1",50,"1","2","1","2"
"1460170505","1","02","2",47,"8","2","1","2"
"1460170819","1","01","1",44,"8","2","1","2"
"1460170819","1","02","2",42,"8","2","1","2"
"1460170819","1","03","2",21,"8","2","1","2"
"1460170820","1","01","2",82,"1","2","2","2"
"1460170820","1","02","2",37,"6","2","1","2"
"1460170821","1","01","1",64,"1","2","1","2"
"1460170821","1","02","2",60,"8","2","1","2"
"1460170821","1","03","2",27,"8","2","1","2"
"1460170822","1","01","2",66,"8","2","1","2"
"1460170824","1","01","1",31,"8","2","1","2"
"1460170824","1","02","2",30,"8","2","1","2"
"1460170824","1","03","1",12,"8","2","1","1"
"1460170824","1","04","2",6,"8","2","1","1"
"1460170824","1","05","1",5,"8","2","2","1"
"1460170914","1","01","1",41,"8","2","1","2"
"1460170914","1","02","2",38,"8","2","1","2"
"1460170914","1","03","2",18,"8","2","1","2"
"1460170914","1","04","2",10,"8","2","1","1"
"1460170914","1","05","1",5,"8","2","2","1"
"1460170915","1","01","1",46,"8","2","1","2"
"1460170915","1","02","2",44,"1","2","1","2"
"1460170915","1","03","2",17,"8","2","1","1"
"1460170915","1","04","1",11,"8","2","1","1"
"1460170915","1","05","1",6,"8","2","2","1"
"1460170916","1","01","1",55,"8","2","2","2"
"1460170916","1","02","2",51,"8","2","1","2"
"1460170916","1","03","1",37,"8","2","2","2"
"1460170916","1","04","1",32,"7","2","2","2"
"1460170916","1","05","1",26,"8","2","1","2"
"1460170916","1","06","2",18,"1","2","1","2"
"1460170916","1","07","1",1,"8","","",""
"1460170917","1","01","2",55,"8","2","2","2"
"1460170917","1","02","1",63,"8","2","2","2"
"1460170917","1","03","1",25,"8","2","1","2"
"1460170917","1","04","2",19,"8","2","1","2"
"1460170917","1","05","1",18,"8","2","1","2"
"1460170918","1","01","1",53,"8","2","1","2"
"1460170918","1","02","2",50,"8","2","1","2"
"1460170918","1","03","1",24,"8","2","1","2"
"1460170918","1","04","1",19,"8","2","1","2"
"1460170918","1","05","2",17,"8","2","1","2"
"1460185007","1","01","1",58,"8","2","1","2"
"1460185007","1","02","2",56,"8","2","1","2"
"1460185007","1","03","1",18,"8","2","1","1"
"1460185008","1","01","1",53,"8","2","1","2"
"1460185008","1","02","2",48,"8","2","1","2"
"1460185008","1","03","1",10,"8","2","1","1"
"1460185008","2","01","1",28,"8","2","1","2"
"1460185008","2","02","2",25,"8","2","1","2"
"1460185009","1","01","1",42,"8","2","1","2"
"1460185009","1","02","2",42,"8","2","1","2"
"1460185009","1","03","2",21,"8","2","1","2"
"1460185009","1","04","2",15,"8","2","1","1"
"1460185009","1","05","2",11,"8","2","1","1"
"1460185009","1","06","2",4,"8","2","2","1"
"1460185010","1","01","1",81,"1","2","1","2"
"1460185010","1","02","2",80,"8","2","1","2"
"1460185011","1","01","1",96,"1","2","1","2"
"1460185011","1","02","2",88,"1","2","1","2"
"1460185012","1","01","2",72,"8","2","1","2"
"1460185012","1","02","2",51,"8","2","1","2"
"1460185012","2","01","1",36,"8","2","1","2"
"1460185012","2","02","2",40,"8","2","1","2"
"1460185012","2","03","1",14,"1","2","1","1"
"1460185012","2","04","2",12,"8","2","1","1"
"1460185401","1","01","1",43,"8","2","1","2"
"1460185401","1","02","1",4,"8","2","2","1"
"1460185402","1","01","2",51,"8","2","1","2"
"1460185402","1","02","1",13,"8","2","1","1"
"1460185403","1","01","1",49,"8","2","1","2"
"1460185404","1","01","1",66,"8","2","1","2"
"1460185404","1","02","2",65,"8","2","1","2"
"1460185405","1","01","1",72,"8","2","1","2"
"1460185406","1","01","1",49,"8","2","1","2"
"1460185406","1","02","2",50,"8","2","1","2"
"1460185406","1","03","2",26,"8","2","1","2"
"1460185406","1","04","1",17,"8","2","1","1"
"1460185406","1","05","2",6,"8","2","2","1"
"1460185613","1","01","2",87,"1","2","2","2"
"1460185614","1","01","2",50,"8","2","2","2"
"1460185614","1","02","2",23,"8","2","1","2"
"1460185614","1","03","2",19,"8","2","1","1"
"1460185615","1","01","1",93,"1","2","1","2"
"1460185615","1","02","2",90,"4","2","2","2"
"1460185615","1","03","2",53,"8","2","1","2"
"1460185616","1","01","1",49,"8","2","1","2"
"1460185616","1","02","2",42,"8","2","1","2"
"1460185616","1","03","1",16,"8","2","1","2"
"1460185616","1","04","1",11,"8","2","1","1"
"1460185617","1","01","1",46,"8","2","1","2"
"1460185617","1","02","2",42,"8","2","1","2"
"1460185617","1","03","1",17,"8","2","1","1"
"1460185617","1","04","1",9,"8","2","1","1"
"1460185618","1","01","2",62,"8","2","1","2"
"1460185618","1","02","2",43,"8","2","1","2"
"1460185618","1","03","1",32,"&","2","1","2"
"1460185618","1","04","2",35,"8","2","1","2"
"1460185618","1","05","1",30,"8","2","1","2"
"1460185618","1","06","2",26,"8","2","1","2"
"1460185618","1","07","2",9,"8","2","1","1"
"1460185618","1","08","1",6,"8","2","2","1"
"1460185618","1","09","2",5,"8","2","2","1"
"1460185618","1","10","2",0,"8","","",""
"1460185719","1","01","1",43,"8","2","1","2"
"1460185719","1","02","2",44,"8","2","1","2"
"1460185719","1","03","2",22,"3","2","2","2"
"1460185719","1","04","2",20,"8","2","1","2"
"1460185719","1","05","1",10,"8","2","1","1"
"1460185719","1","06","1",9,"8","2","1","1"
"1460185719","1","07","1",0,"8","","",""
"1460185720","1","01","2",59,"1","2","1","2"
"1460185720","1","02","1",68,"8","2","2","2"
"1460185720","1","03","2",25,"8","2","1","2"
"1460185720","1","04","2",6,"8","2","1","1"
"1460185721","1","01","1",65,"8","2","1","2"
"1460185721","1","02","2",50,"8","2","1","2"
"1460185723","1","01","1",47,"8","2","1","2"
"1460185723","1","02","2",46,"8","2","1","2"
"1460185723","1","03","1",13,"8","2","1","1"
"1460185724","1","01","1",38,"8","2","2","2"
"1460185724","1","02","2",38,"8","2","1","2"
"1460185724","1","03","2",73,"8","2","1","2"
"1460185724","1","04","2",22,"8","2","1","2"
"1460185724","1","05","2",17,"8","2","1","2"
"1460185724","1","06","1",12,"8","2","1","1"
"1460185724","1","07","2",8,"8","2","1","1"
"1460185724","1","08","2",2,"8","","",""
"1460190201","1","01","1",41,"8","2","1","2"
"1460190201","1","02","2",40,"8","2","1","2"
"1460190201","1","03","1",25,"8","2","1","2"
"1460190201","1","04","1",21,"8","2","1","2"
"1460190202","1","01","1",52,"8","2","1","2"
"1460190202","1","02","2",53,"8","2","1","2"
"1460190203","1","01","2",47,"8","2","1","2"
"1460190204","1","01","1",44,"8","2","1","2"
"1460190204","1","02","2",84,"8","2","1","2"
"1460190205","1","01","1",52,"8","2","1","2"
"1460190205","1","02","2",46,"8","2","1","2"
"1460190205","1","03","1",25,"8","2","1","2"
"1460190205","1","04","2",18,"8","2","1","2"
"1460190205","1","05","2",1,"8","","",""
"1460190206","1","01","2",63,"8","2","1","2"
"1460190313","1","01","1",52,"8","2","1","2"
"1460190313","1","02","2",49,"8","2","1","2"
"1460190313","1","03","2",17,"8","2","1","1"
"1460190314","1","01","2",50,"8","2","1","2"
"1460190314","1","02","1",22,"8","2","1","1"
"1460190314","1","03","1",14,"8","2","1","1"
"1460190314","1","04","2",16,"8","2","1","1"
"1460190315","1","01","1",37,"8","2","1","2"
"1460190316","1","01","1",26,"8","2","1","2"
"1460190316","1","02","2",31,"8","2","1","2"
"1460190316","1","03","1",4,"8","2","2","2"
"1460190317","1","01","1",23,"8","2","1","2"
"1460190317","1","02","2",20,"8","2","1","2"
"1460190317","1","03","2",4,"8","2","2","1"
"1460190318","1","01","2",50,"8","2","1","2"
"1460190507","1","01","1",49,"8","2","1","2"
"1460190507","1","02","2",50,"8","2","1","2"
"1460190507","1","03","1",26,"8","2","1","2"
"1460190507","1","04","2",24,"8","2","1","2"
"1460190507","1","05","1",0,"8","","",""
"1460190508","1","01","1",52,"2","2","1","2"
"1460190508","1","02","2",50,"8","2","1","2"
"1460190508","1","03","1",24,"8","2","1","2"
"1460190508","1","04","1",20,"8","2","1","1"
"1460190509","1","01","1",44,"8","2","1","2"
"1460190509","1","02","2",47,"8","2","1","2"
"1460190509","1","03","1",18,"8","2","1","1"
"1460190510","1","01","1",39,"8","2","1","2"
"1460190510","1","02","2",42,"8","2","1","2"
"1460190510","1","03","2",17,"8","2","1","2"
"1460190510","1","04","1",16,"8","2","1","1"
"1460190510","1","05","2",6,"8","2","2","1"
"1460190511","1","01","2",42,"8","2","1","2"
"1460190511","1","02","1",23,"8","2","1","2"
"1460190511","1","03","1",18,"8","2","1","2"
"1460190511","1","04","2",16,"8","2","1","2"
"1460190919","1","01","1",26,"8","2","1","2"
"1460190919","1","02","2",25,"8","2","1","2"
"1460190919","1","03","1",2,"8","","",""
"1460190920","1","01","1",24,"8","2","1","2"
"1460190920","1","02","2",24,"8","2","1","2"
"1460190920","1","03","2",6,"8","2","2","1"
"1460190920","1","04","2",3,"8","2","2","2"
"1460190920","1","05","2",1,"8","","",""
"1460190921","1","01","1",34,"8","2","1","2"
"1460190921","1","02","2",32,"8","2","1","2"
"1460190921","1","03","1",10,"8","2","1","1"
"1460190922","1","01","1",55,"8","2","1","2"
"1460190922","1","02","2",55,"8","2","1","2"
"1460190922","1","03","1",22,"8","2","1","1"
"1460190922","1","04","1",18,"8","2","1","1"
"1460190922","1","05","2",5,"8","2","2","1"
"1460190923","1","01","1",50,"6","2","1","2"
"1460190923","1","02","2",45,"8","2","1","2"
"1460190923","1","03","1",19,"8","2","1","1"
"1460190923","1","04","2",18,"8","2","1","1"
"1460190924","1","01","1",70,"1","2","1","2"
"1460190924","1","02","2",60,"8","2","1","2"
"1460190924","1","03","2",8,"8","2","1","1"
"1460198013","1","01","2",68,"8","2","1","2"
"1460198014","1","01","1",68,"8","2","1","2"
"1460198016","1","01","2",68,"8","2","2","2"
"1460198016","1","02","1",16,"8","2","1","2"
"1460198017","1","01","1",66,"8","2","1","2"
"1460198017","1","02","2",31,"8","2","1","2"
"1460198017","1","03","2",30,"8","2","1","2"
"1460198017","1","04","1",35,"8","2","1","2"
"1460198017","1","05","2",4,"8","2","2","1"
"1460198017","1","06","1",0,"8","","",""
"1460198407","1","01","1",92,"1","2","2","2"
"1460198407","1","02","2",84,"1","2","2","2"
"1460198408","1","01","1",56,"8","2","1","2"
"1460198408","1","02","2",64,"8","2","1","2"
"1460198408","1","03","2",22,"8","2","1","1"
"1460198408","1","04","1",18,"8","2","1","1"
"1460198409","1","01","2",89,"4","2","1","2"
"1460198410","1","01","2",75,"8","2","1","2"
"1460198411","1","01","1",33,"8","2","1","2"
"1460198411","1","02","1",38,"8","2","1","2"
"1460198411","1","03","1",11,"8","2","1","1"
"1460198411","1","04","2",11,"8","2","1","1"
"1460198412","1","01","2",63,"2","2","2","2"
"1460198412","1","02","1",39,"7","2","2","2"
"1460198412","1","03","1",37,"7","2","2","2"
"1460198619","1","01","1",39,"8","2","1","2"
"1460198619","1","02","2",37,"8","2","1","2"
"1460198619","1","03","2",14,"8","2","1","1"
"1460198619","1","04","2",12,"8","2","1","1"
"1460198619","1","05","1",8,"8","2","1","1"
"1460198619","1","06","1",4,"8","2","2","1"
"1460198619","1","07","1",2,"8","","",""
"1460198621","1","01","1",50,"8","2","1","2"
"1460198622","1","01","1",59,"4","2","2","2"
"1460198622","1","02","2",46,"8","2","1","2"
"1460198623","1","01","1",36,"8","2","1","2"
"1460198623","1","02","2",31,"8","2","1","2"
"1460198623","1","03","1",11,"8","2","1","1"
"1460198623","1","04","2",6,"8","2","1","1"
"1460198801","1","01","2",58,"8","2","1","2"
"1460198801","1","02","1",56,"8","2","1","2"
"1460198801","1","03","2",29,"8","2","1","2"
"1460198803","1","01","2",42,"8","2","1","2"
"1460198803","1","02","1",17,"8","2","1","2"
"1460198803","1","03","2",13,"8","2","1","1"
"1460198803","1","04","1",0,"8","","",""
"1460198805","1","01","2",74,"4","2","1","2"
"1460198805","1","02","2",47,"8","2","1","2"
"1460198806","1","01","1",47,"8","2","1","2"
"1460198806","1","02","2",37,"8","2","1","2"
"1460198806","1","03","2",7,"8","2","1","1"
"1460198806","1","04","1",4,"8","2","2","1"
"1460198806","1","05","2",0,"8","","",""
"1460210207","1","01","2",82,"1","2","1","2"
"1460210207","1","02","2",43,"8","2","1","2"
"1460210207","1","03","2",16,"8","2","1","1"
"1460210208","1","01","2",70,"1","2","1","2"
"1460210209","1","01","2",56,"8","2","1","2"
"1460210209","1","02","2",53,"8","2","1","2"
"1460210209","1","03","2",23,"8","2","1","2"
"1460210212","1","01","1",70,"2","2","1","2"
"1460210212","1","02","2",68,"1","2","1","2"
"1460210319","1","01","2",87,"1","2","2","2"
"1460210319","1","02","2",53,"3","2","2","2"
"1460210319","1","03","2",50,"2","2","1","2"
"1460210319","1","04","2",19,"8","2","1","1"
"1460210319","1","05","1",28,"8","2","1","2"
"1460210320","1","01","1",89,"1","2","1","2"
"1460210320","1","02","2",85,"1","2","1","2"
"1460210320","1","03","2",54,"8","2","1","2"
"1460210320","1","04","1",54,"8","2","1","2"
"1460210321","1","01","2",24,"8","2","1","2"
"1460210321","1","02","1",25,"8","2","1","2"
"1460210321","1","03","2",0,"8","","",""
"1460210322","1","01","1",89,"1","2","2","2"
"1460210322","1","02","2",72,"1","2","2","2"
"1460210322","1","03","2",49,"7","2","2","2"
"1460210322","1","04","1",11,"3","2","2","1"
"1460210323","1","01","2",49,"8","2","1","2"
"1460210323","1","02","2",17,"8","2","1","1"
"1460210323","1","03","2",22,"8","2","1","2"
"1460210324","1","01","2",87,"1","2","2","2"
"1460210324","1","02","1",92,"1","2","2","2"
"1460210513","1","01","1",26,"8","2","1","2"
"1460210513","1","02","2",27,"8","2","1","2"
"1460210513","1","03","2",22,"8","2","1","1"
"1460210513","1","04","1",1,"8","","",""
"1460210515","1","01","2",70,"8","2","1","2"
"1460210515","1","02","1",44,"8","2","1","2"
"1460210516","1","01","2",60,"8","2","1","2"
"1460210516","1","02","1",29,"8","2","1","2"
"1460210517","1","01","1",65,"8","2","1","2"
"1460210517","1","02","1",3,"8","2","2","2"
"1460210517","1","03","1",3,"8","2","2","2"
"1460210517","1","04","2",3,"8","2","2","1"
"1460210517","1","05","2",5,"8","2","2","1"
"1460210702","1","01","1",86,"4","2","1","2"
"1460210702","1","02","2",81,"4","2","1","2"
"1460210702","1","03","2",56,"8","2","1","2"
"1460210702","1","04","2",51,"8","2","1","2"
"1460210702","1","05","2",49,"8","2","1","2"
"1460210702","1","06","2",32,"8","2","1","1"
"1460210703","1","01","1",35,"8","2","1","2"
"1460210703","1","02","2",30,"8","2","1","2"
"1460210703","1","03","1",12,"8","2","1","1"
"1460210703","1","04","2",10,"8","2","1","1"
"1460210703","1","05","2",6,"8","2","1","1"
"1460210705","1","01","1",63,"8","2","1","2"
"1460210705","1","02","2",63,"8","2","1","2"
"1460210705","1","03","1",20,"8","2","1","1"
"1460210706","1","01","2",58,"4","2","1","2"
"1460210706","1","02","1",63,"8","2","1","2"
"1460210706","1","03","1",15,"&","2","2","2"
"1460210706","1","04","2",5,"8","2","2","1"
"1460210706","1","05","2",3,"8","2","2","2"
"1460237020","1","01","2",54,"8","2","1","2"
"1460237021","1","01","1",37,"8","2","1","2"
"1460237021","1","02","2",29,"8","2","1","2"
"1460237021","1","03","2",10,"8","2","1","1"
"1460237022","1","01","1",35,"8","2","1","2"
"1460237022","1","02","2",38,"8","2","1","2"
"1460237022","1","03","2",3,"8","2","2","2"
"1460237022","1","04","1",10,"8","2","1","1"
"1460237024","1","01","2",28,"8","2","1","2"
"1460237024","2","01","1",25,"8","2","1","2"
"1460237024","2","02","2",32,"8","2","1","2"
"1460237413","1","01","1",58,"8","2","1","2"
"1460237413","1","02","2",56,"8","2","1","2"
"1460237413","1","03","2",15,"8","2","1","1"
"1460237414","1","01","1",38,"8","2","1","2"
"1460237414","1","02","2",39,"8","2","1","2"
"1460237414","1","03","2",12,"8","2","1","1"
"1460237414","1","04","2",7,"8","2","1","1"
"1460237414","1","05","2",3,"8","2","2","1"
"1460237414","1","06","1",3,"8","2","2","1"
"1460237415","1","01","1",50,"8","2","1","2"
"1460237415","1","02","2",50,"8","2","1","2"
"1460237415","1","03","1",23,"8","2","1","2"
"1460237415","1","04","2",28,"8","2","1","1"
"1460237415","1","05","1",15,"8","2","1","1"
"1460237416","1","01","1",40,"8","2","1","2"
"1460237416","1","02","1",41,"8","2","1","2"
"1460237416","1","03","2",7,"8","2","1","1"
"1460237416","1","04","2",76,"8","2","2","2"
"1460237417","1","01","2",78,"8","2","2","2"
"1460237418","1","01","1",74,"1","2","1","2"
"1460237418","1","02","2",71,"1","2","1","2"
"1460237807","1","01","1",46,"8","2","1","2"
"1460237810","1","01","2",70,"1","2","1","2"
"1460237810","1","02","1",30,"8","2","1","2"
"1460237811","1","01","1",29,"8","2","1","2"
"1460237811","1","02","2",25,"8","2","1","2"
"1460237811","1","03","2",0,"8","","",""
"1460237812","1","01","1",75,"4","2","1","2"
"1460237812","1","02","2",72,"8","2","2","2"
"1460237902","1","01","1",81,"8","2","1","2"
"1460237902","1","02","2",74,"8","2","1","2"
"1460237902","1","03","2",42,"8","2","1","2"
"1460237902","1","04","1",38,"8","2","1","2"
"1460237903","1","01","1",59,"8","2","1","2"
"1460237903","1","02","2",54,"8","2","1","2"
"1460237903","1","03","2",26,"8","2","1","2"
"1460237903","1","04","2",15,"8","2","1","1"
"1460237904","1","01","1",75,"8","2","1","2"
"1460237904","1","02","2",70,"8","2","1","2"
"1460237905","1","01","2",58,"8","2","1","2"
"1460237905","1","02","2",46,"8","2","1","2"
"1460237905","1","03","2",44,"8","2","1","2"
"1460237905","1","04","2",43,"8","2","1","2"
"1460237905","1","05","1",18,"8","2","1","2"
"1460237906","1","01","1",69,"1","2","1","2"
"1460237906","1","02","2",64,"8","2","2","2"
"1460303213","1","01","1",43,"8","2","1","2"
"1460303213","1","02","2",42,"2","2","1","2"
"1460303213","1","03","1",4,"8","2","2","1"
"1460303214","1","01","2",82,"2","2","1","2"
"1460303215","1","01","1",54,"8","2","1","2"
"1460303215","1","02","2",51,"8","2","1","2"
"1460303215","1","03","1",22,"8","2","1","1"
"1460303215","1","04","2",16,"8","2","1","1"
"1460303216","1","01","1",44,"2","2","2","2"
"1460303216","1","02","2",35,"8","2","1","2"
"1460303216","1","03","1",15,"8","2","1","2"
"1460303216","1","04","1",13,"8","2","1","2"
"1460303218","1","01","2",87,"8","2","2","2"
"1460303519","1","01","1",58,"1","2","1","2"
"1460303519","1","02","2",48,"8","2","1","2"
"1460303519","1","03","2",31,"8","2","1","2"
"1460303519","1","04","1",28,"8","2","1","2"
"1460303519","1","05","1",24,"8","2","1","2"
"1460303519","1","06","2",20,"8","2","1","2"
"1460303519","1","07","2",6,"8","2","2","1"
"1460303519","1","08","2",4,"8","2","2","1"
"1460303519","1","09","1",2,"8","","",""
"1460303520","1","01","1",43,"1","2","1","2"
"1460303520","1","02","2",19,"8","2","1","2"
"1460303520","1","03","1",2,"8","","",""
"1460303524","1","01","2",77,"1","2","1","2"
"1460303524","1","02","2",55,"8","2","1","2"
"1460303524","1","03","2",3,"8","2","2","1"
"1460303601","1","01","1",77,"8","2","1","2"
"1460303601","1","02","2",65,"8","2","2","2"
"1460303602","1","01","1",66,"8","2","1","2"
"1460303602","1","02","2",64,"8","2","1","2"
